Location Code	Location Name	Country Code	Country Name
814374	Cosquin	AR	Argentina
814375	El Retiro	AR	Argentina
814376	Cosquin City Center	AR	Argentina
814377	Santa Maria de Punilla	AR	Argentina
814378	Bialet Masse	AR	Argentina
814379	Maimara	AR	Argentina
814380	Monte Caseros	AR	Argentina
814381	Montecarlo	AR	Argentina
814382	San Andres de Giles	AR	Argentina
814383	Tanti	AR	Argentina
814384	El Durazno	AR	Argentina
814385	Tanti City Center	AR	Argentina
814386	A Flor Serrana	AR	Argentina
814387	Cavalango	AR	Argentina
814388	Tanti Nuevo	AR	Argentina
814389	Villa Allende	AR	Argentina
814390	Villa Cura Brochero	AR	Argentina
814391	Villa Giardino	AR	Argentina
814392	Yacanto	AR	Argentina
816890	Alumine	AR	Argentina
816891	Arroyo Seco	AR	Argentina
816892	Atalaya	AR	Argentina
816893	Balneario Claromeco	AR	Argentina
816894	Balneario Mar Azul	AR	Argentina
816895	Berisso	AR	Argentina
816896	Carpinteria	AR	Argentina
816897	Colonia Chapadmalal	AR	Argentina
816898	Comandante Andresito	AR	Argentina
816899	Dos Pozos	AR	Argentina
816900	Duggan	AR	Argentina
816901	El Maiten	AR	Argentina
816902	Esteban Echeverria	AR	Argentina
816903	Guernica	AR	Argentina
816904	Jardin America	AR	Argentina
816905	La Rica	AR	Argentina
816906	Lago Puelo	AR	Argentina
816907	Laguna Paiva	AR	Argentina
816908	Libertador General San Martin	AR	Argentina
816909	Paso De La Patria	AR	Argentina
816910	Quequen	AR	Argentina
816911	Rio Pico	AR	Argentina
816912	San Jose	AR	Argentina
816913	San Lorenzo	AR	Argentina
816914	Santo Tome	AR	Argentina
816915	Sarah	AR	Argentina
816916	Tartagal	AR	Argentina
816917	Tupungato	AR	Argentina
816918	Utracan	AR	Argentina
816919	Valle Grande	AR	Argentina
816920	Villa Las Rosas	AR	Argentina
816921	Villa Serranita	AR	Argentina
816922	Villa Union	AR	Argentina
816923	Villa Yacanto	AR	Argentina
816924	Yapeyu	AR	Argentina
817937	Atos Pampa	AR	Argentina
817939	Azcuenaga	AR	Argentina
817969	Capitan Sarmiento	AR	Argentina
817999	Eduardo Castex	AR	Argentina
818016	Gardey	AR	Argentina
818070	Las Rabonas	AR	Argentina
818071	Los Hornillos	AR	Argentina
818135	Pehuajo	AR	Argentina
818151	Puerto Rico	AR	Argentina
818232	Villa Bustos	AR	Argentina
818233	Villa Dolores	AR	Argentina
818234	Piedra Pintada	AR	Argentina
818296	Achiras	AR	Argentina
818297	Chivilcoy	AR	Argentina
818298	San Julian	AR	Argentina
818299	Monte Hermoso	AR	Argentina
818300	Puerto Deseado	AR	Argentina
818390	Santa Teresita	AR	Argentina
818391	San Clemente del Tuyu	AR	Argentina
818392	Las Toninas	AR	Argentina
818393	Mar del Tuyu	AR	Argentina
818397	Monte Dinero	AR	Argentina
820775	Maria Grande	AR	Argentina
820776	Fiambala	AR	Argentina
820800	Carhue	AR	Argentina
821829	Anelo	AR	Argentina
821848	Avia Terai	AR	Argentina
821862	Baradero	AR	Argentina
821921	Carmen de Areco	AR	Argentina
821922	Carmen De Patagones	AR	Argentina
821949	Chos Malal	AR	Argentina
821963	Colonia Finlandesa	AR	Argentina
821977	Costa Del Este	AR	Argentina
821996	Dique Lujan	AR	Argentina
822027	El Challao	AR	Argentina
822030	El Nihuil	AR	Argentina
822040	Epuyen	AR	Argentina
822046	Eugenio Bustos	AR	Argentina
822066	General Alvear	AR	Argentina
822067	General Lavalle	AR	Argentina
822077	Gobernador Gregores	AR	Argentina
822080	Golondrinas	AR	Argentina
822141	Jocoli Viejo	AR	Argentina
822225	Las Tipas	AR	Argentina
822234	Leandro N. Alem	AR	Argentina
822253	Lolog	AR	Argentina
822259	Los Penitentes	AR	Argentina
822280	Mar de Cobo	AR	Argentina
822281	Mar del Sur	AR	Argentina
822295	Mburucuya	AR	Argentina
822380	Panaholma	AR	Argentina
822410	Potrero de Garay	AR	Argentina
822422	Puente Del Inca	AR	Argentina
822446	Rahue	AR	Argentina
822465	Rincon Del Atuel	AR	Argentina
822469	Rio Mayo	AR	Argentina
822502	San Antonio Oeste	AR	Argentina
822504	San Francisco Del Monte De Oro	AR	Argentina
822509	San Miguel De Los Rios	AR	Argentina
822510	San Pedro de Colalao	AR	Argentina
822515	Santa Clara del Mar	AR	Argentina
822521	Sauce Viejo	AR	Argentina
822638	Unquillo	AR	Argentina
822672	Villa Anizacate	AR	Argentina
822673	Villa Berna	AR	Argentina
822674	Villa Florida	AR	Argentina
822676	Villa Las Cuevas	AR	Argentina
822677	Villa Paranacito	AR	Argentina
822678	Villa Regina	AR	Argentina
822679	Villa San Jose	AR	Argentina
822741	Ceibas	AR	Argentina
822742	Lago San Martin	AR	Argentina
822743	San Pedro de Jujuy	AR	Argentina
823873	Bragado	AR	Argentina
823935	Saltos Del Mocona	AR	Argentina
824206	Susques	AR	Argentina
824300	San Jose de Jachal	AR	Argentina
824301	Los Toldos	AR	Argentina
824453	San Francisco	AR	Argentina
824454	Manuel J. Cobo	AR	Argentina
824496	Aimogasta	AR	Argentina
824498	Almafuerte	AR	Argentina
824499	Tierras del Fundador	AR	Argentina
824509	Benavidez	AR	Argentina
824616	La Cuesta	AR	Argentina
824696	Rodeo	AR	Argentina
824732	Valle El Manso	AR	Argentina
824952	Huillapima	AR	Argentina
825142	Pablo Acosta	AR	Argentina
825203	Salto de las Rosas	AR	Argentina
825207	San Blas	AR	Argentina
825210	Santo Pipo	AR	Argentina
825316	Vera	AR	Argentina
825363	Alumbrera	AR	Argentina
825383	Bernardo Larroude	AR	Argentina
825405	Casa Grande	AR	Argentina
825454	El Durazno	AR	Argentina
825463	Estancia Vieja	AR	Argentina
825471	General Pico	AR	Argentina
825552	La Estancia	AR	Argentina
825566	Leon	AR	Argentina
825681	San Agustin	AR	Argentina
825689	San Vicente	AR	Argentina
825694	Santa Coloma	AR	Argentina
825750	Valle	AR	Argentina
825763	Villa Urquiza	AR	Argentina
825768	Volcan	AR	Argentina
826152	Piedra del Aguila	AR	Argentina
826187	Veintiocho de Noviembre	AR	Argentina
826241	Raco	AR	Argentina
826242	Victorica	AR	Argentina
826601	Basavilbaso	AR	Argentina
826604	Cabo Raso	AR	Argentina
826623	Navarro	AR	Argentina
826844	Barrio San Patricio	AR	Argentina
826896	Villa Marini	AR	Argentina
830408	Las Rabonas	AR	Argentina
830409	Nono	AR	Argentina
830410	Piquillin	AR	Argentina
831877	Rincón de Los Sauces	AR	Argentina
831878	Tristán Suárez	AR	Argentina
832076	Udaondo	AR	Argentina
832077	Los Molles	AR	Argentina
832304	Paso de los Libres	AR	Argentina
832594	Paso del Rey	AR	Argentina
832693	Bella Vista	AR	Argentina
832949	Chicoana	AR	Argentina
832950	Plaza Huincul	AR	Argentina
832951	Plottier	AR	Argentina
832952	La Leóna	AR	Argentina
833350	Merlo	AR	Argentina
833351	Vista Flores	AR	Argentina
833352	Castelli	AR	Argentina
833796	Platanos	AR	Argentina
833797	La Granja	AR	Argentina
834025	El Salto	AR	Argentina
836536	Adrogué	AR	Argentina
836537	Aguas Verdes	AR	Argentina
836538	Arenas Verdes	AR	Argentina
836539	Atlantida	AR	Argentina
836540	Balneario Oceano	AR	Argentina
836541	Balneario Orense	AR	Argentina
836542	Balneario Oriente	AR	Argentina
836543	Balneario San Cayetano	AR	Argentina
836544	Balneario Sauce Grande	AR	Argentina
836545	Camet	AR	Argentina
836546	Carlos Keen	AR	Argentina
836547	Cdad. Jardin Lomas de Palomar	AR	Argentina
836548	Chapadmalal	AR	Argentina
836549	Costa Azul	AR	Argentina
836550	El Jagüel	AR	Argentina
836551	El Triángulo	AR	Argentina
836552	Florentino Ameghino	AR	Argentina
836553	Frente Mar	AR	Argentina
836554	Garín	AR	Argentina
836555	González Catán	AR	Argentina
836556	Gregorio de Laferrère	AR	Argentina
836557	Guillermo Hudson	AR	Argentina
836558	La Armonía	AR	Argentina
836559	La Caleta	AR	Argentina
836560	La Union	AR	Argentina
836561	Lanús Este	AR	Argentina
836562	Lezama	AR	Argentina
836563	Lincoln	AR	Argentina
836564	Lisandro Olmos	AR	Argentina
836565	Los Cardales	AR	Argentina
836566	Los Troncos del Talar	AR	Argentina
836567	Maquinista Savio	AR	Argentina
836568	Mar Chiquita	AR	Argentina
836569	Matheu	AR	Argentina
836570	Nueve de Julio Partido	AR	Argentina
836571	Pablo Nogués	AR	Argentina
836572	Parque Lago	AR	Argentina
836573	Pehuen-co	AR	Argentina
836574	Playa Dorada	AR	Argentina
836575	Ranchos	AR	Argentina
836576	Rauch	AR	Argentina
836577	Salvador María	AR	Argentina
836578	Santa Elena	AR	Argentina
836579	Tornquist	AR	Argentina
836580	Torres	AR	Argentina
836581	Trujui	AR	Argentina
836582	Villa Adelina	AR	Argentina
836583	Villa Ballester	AR	Argentina
836584	Villa Cacique	AR	Argentina
836585	Villa Centenario	AR	Argentina
836586	Villa del Parque	AR	Argentina
836587	Villa Ruiz	AR	Argentina
836588	Villa Serrana la Gruta	AR	Argentina
836589	Villa Ventana	AR	Argentina
836590	Andalgalá	AR	Argentina
836591	Belén	AR	Argentina
836592	Copacabana	AR	Argentina
836593	El Puesto	AR	Argentina
836594	El Rodeo	AR	Argentina
836595	San Antonio	AR	Argentina
836596	Santa María	AR	Argentina
836597	Fontana	AR	Argentina
836598	Corcovado	AR	Argentina
836599	Gobernador Costa	AR	Argentina
836600	Playa Union	AR	Argentina
836601	Villa Lago Rivadavia	AR	Argentina
836602	Agua de Oro	AR	Argentina
836603	Anisacate	AR	Argentina
836604	Barrio Cerrado Causana	AR	Argentina
836605	Cabalango	AR	Argentina
836606	Cruz de Caña	AR	Argentina
836607	Cuesta Blanca	AR	Argentina
836608	El Torreón	AR	Argentina
836609	Jesús María	AR	Argentina
836610	José de la Quintana	AR	Argentina
836611	La Bolsa	AR	Argentina
836612	Las Tapias	AR	Argentina
836613	Loma Bola	AR	Argentina
836614	Luyaba	AR	Argentina
836615	Mendiolaza	AR	Argentina
836616	Oncativo	AR	Argentina
836617	Pampayasta Sur	AR	Argentina
836618	Quebrada de los Pozos	AR	Argentina
836619	San Esteban	AR	Argentina
836620	San Roque	AR	Argentina
836621	Solar de los Molinos	AR	Argentina
836622	Taninga	AR	Argentina
836623	Villa Amancay	AR	Argentina
836624	Villa Ciudad de América	AR	Argentina
836625	Villa del Totoral	AR	Argentina
836626	Villa Lago Azul	AR	Argentina
836627	Villa Las Mojarras	AR	Argentina
836628	Villa Parque Siquimán	AR	Argentina
836629	Villa San Isidro	AR	Argentina
836630	Col. Caserose	AR	Argentina
836631	Las Cuevas	AR	Argentina
836632	Libertador San Martn	AR	Argentina
836633	Liebig	AR	Argentina
836634	Oro Verde	AR	Argentina
836635	Piedras Blancas	AR	Argentina
836636	San Benito	AR	Argentina
836637	San José	AR	Argentina
836638	Strobel	AR	Argentina
836639	Calilegua	AR	Argentina
836640	El Carmen	AR	Argentina
836641	Monterrico	AR	Argentina
836642	Palpala	AR	Argentina
836643	Macachín	AR	Argentina
836644	Rancul	AR	Argentina
836645	Telén	AR	Argentina
836646	Anguinán	AR	Argentina
836647	Banda Florida	AR	Argentina
836648	Los Sarmientos	AR	Argentina
836649	Nonogasta	AR	Argentina
836650	Corralitos	AR	Argentina
836651	Las Compuertas	AR	Argentina
836652	Las Vegas	AR	Argentina
836653	Perdriel	AR	Argentina
836654	Punta de Vacas	AR	Argentina
836655	San Carlos	AR	Argentina
836656	San Martín	AR	Argentina
836657	Tres Esquinas	AR	Argentina
836658	Veinticinco de Mayo	AR	Argentina
836659	Villa Tulumaya	AR	Argentina
836660	Dos de Mayo	AR	Argentina
836661	Barrio Santa Inés	AR	Argentina
836662	Barrio Altos González	AR	Argentina
836663	Fatima	AR	Argentina
836664	San Ignacio	AR	Argentina
836665	Balneario El Cóndor	AR	Argentina
836666	La Adela	AR	Argentina
836667	Paso Córdoba	AR	Argentina
836668	Playas Doradas	AR	Argentina
836669	Puerto San Antonio Este	AR	Argentina
836670	Cachi Adentro	AR	Argentina
836671	La Caldera	AR	Argentina
836672	San Carlos	AR	Argentina
836673	Villa General San Martín	AR	Argentina
836675	Villa San Agustín	AR	Argentina
836677	Villa Elena	AR	Argentina
836678	Juana Koslay	AR	Argentina
836679	La Carolina	AR	Argentina
836680	Luján	AR	Argentina
836681	Nogolí	AR	Argentina
836682	Villa Larca	AR	Argentina
836683	Estancia El Cóndor	AR	Argentina
836684	Perito Moreno	AR	Argentina
836685	Arroyo Leyes	AR	Argentina
836686	Los Zapallos	AR	Argentina
836687	Puerto Gaboto	AR	Argentina
836688	Ricardone	AR	Argentina
836689	Roldán	AR	Argentina
836690	Santa Rosa de Calchines	AR	Argentina
836691	Villa la Rivera	AR	Argentina
836692	La Banda	AR	Argentina
836693	Tolhuin	AR	Argentina
745321	Yerevan	AM	Armenia
745322	Ajapnyak	AM	Armenia
745323	Arabkir	AM	Armenia
745324	Avan	AM	Armenia
745325	Davtashen	AM	Armenia
745326	Erebuni	AM	Armenia
745327	Kanaker-Zeytun	AM	Armenia
745328	Kentron	AM	Armenia
745329	Malatia-Sebastia	AM	Armenia
745330	Nork-Marash	AM	Armenia
745331	Nor Nork	AM	Armenia
745332	Nubarashen	AM	Armenia
745333	Shengavit	AM	Armenia
787758	Ararat	AM	Armenia
789734	Hrazdan	AM	Armenia
792782	Vanadzor	AM	Armenia
804772	Yeghegnadzor	AM	Armenia
816742	Dilijan	AM	Armenia
816743	Gyumri	AM	Armenia
816744	Tsaghkadzor	AM	Armenia
817884	Shirak	AM	Armenia
817885	Tavush	AM	Armenia
821820	Sevan	AM	Armenia
824274	Halidzor	AM	Armenia
824756	Agveran	AM	Armenia
824765	Aramus	AM	Armenia
824766	Areni	AM	Armenia
824767	Arrinj	AM	Armenia
824768	Artavaz	AM	Armenia
824770	Arzakan	AM	Armenia
824841	Byurakan	AM	Armenia
824859	Chʼiva	AM	Armenia
824897	Dzoraget	AM	Armenia
824899	Ejmiatsin	AM	Armenia
824918	Garni	AM	Armenia
824919	Geghadir	AM	Armenia
824943	Hermon	AM	Armenia
824954	Ijevan	AM	Armenia
824961	Jermuk	AM	Armenia
824975	Kalavan	AM	Armenia
824983	Kapan	AM	Armenia
825032	Kzylkʼend	AM	Armenia
825208	Sanain	AM	Armenia
825223	Shahumyan	AM	Armenia
825230	Sisian	AM	Armenia
825243	Stepʼanavan	AM	Armenia
825745	Tʼumanyan	AM	Armenia
826417	Ayntap	AM	Armenia
826418	Odzun	AM	Armenia
826419	Tatev	AM	Armenia
826420	Vayk	AM	Armenia
826599	Argel	AM	Armenia
832017	Goris	AM	Armenia
834046	Agarak	AM	Armenia
709870	Oranjestad	AW	Aruba
709871	Barcadera	AW	Aruba
709872	Oranjestad-East	AW	Aruba
709873	Oranjestad-West	AW	Aruba
741730	Noord	AW	Aruba
741731	Malmok	AW	Aruba
741732	Boroncana	AW	Aruba
741733	Palm Beach	AW	Aruba
741734	Turibana	AW	Aruba
741735	Boegoeroei	AW	Aruba
741736	Keito	AW	Aruba
741737	Bubali	AW	Aruba
741738	Shaba	AW	Aruba
741739	Tanki Leendert	AW	Aruba
741740	Ponton	AW	Aruba
741741	Kudawecha	AW	Aruba
766038	Palm Beach	AW	Aruba
768553	Eagle Beach	AW	Aruba
769398	Santa Cruz	AW	Aruba
769399	Santa Lucia	AW	Aruba
769400	Cas Ariba	AW	Aruba
790587	Meiveld	AW	Aruba
805813	Savaneta	AW	Aruba
819073	Sabana Basora	AW	Aruba
834029	Paradera	AW	Aruba
700463	Renmark	AU	Australia
700464	Renmark South	AU	Australia
700538	Whyalla	AU	Australia
700539	Whyalla Playford	AU	Australia
700540	Whyalla Norrie	AU	Australia
700541	Mullaquana	AU	Australia
700720	Bedarra Island	AU	Australia
701033	Swan Hill	AU	Australia
701034	Other	AU	Australia
701035	Tyntynder South	AU	Australia
701087	Katherine	AU	Australia
701088	Katherine East	AU	Australia
701201	Griffith	AU	Australia
701225	Other	AU	Australia
701226	North Port Douglas	AU	Australia
701227	South Port Douglas	AU	Australia
701228	Mossman	AU	Australia
701229	Daintree	AU	Australia
701230	Oak Beach	AU	Australia
701231	Cassowary	AU	Australia
701232	Wangetti	AU	Australia
701233	Lower Daintree	AU	Australia
701817	Ararat	AU	Australia
702085	Forbes	AU	Australia
702150	Wodonga	AU	Australia
702151	West Wodonga	AU	Australia
702281	Port Elliot	AU	Australia
702519	Mount Isa	AU	Australia
702520	Soldiers Hill	AU	Australia
702521	Winston	AU	Australia
702522	Menzies	AU	Australia
702523	Parkside	AU	Australia
702524	Mornington	AU	Australia
702525	Townview	AU	Australia
702526	Lanskey	AU	Australia
702527	Kalkadoon	AU	Australia
702697	Stanthorpe	AU	Australia
702698	Town	AU	Australia
702699	Ballandean	AU	Australia
702700	Thulimbah	AU	Australia
702997	West Wyalong	AU	Australia
703437	Margaret River	AU	Australia
703438	Yallingup	AU	Australia
703439	Other	AU	Australia
703440	Bunker Bay - Dunsborough	AU	Australia
703441	Busselton	AU	Australia
703442	Lyndoch	AU	Australia
703443	Rowland Flat	AU	Australia
703444	Tanunda	AU	Australia
703445	Marananga	AU	Australia
703446	Angaston	AU	Australia
703447	Nurioopta	AU	Australia
703448	Augusta	AU	Australia
703449	Margaret River Wine Region	AU	Australia
703450	Quindalup	AU	Australia
703451	Eagle Bay	AU	Australia
703452	Prevelly	AU	Australia
703453	Quedjinup	AU	Australia
703454	Gracetown	AU	Australia
703455	Cowaramup	AU	Australia
703456	Metricup	AU	Australia
703457	Yelverton	AU	Australia
703458	Carbunup River	AU	Australia
703459	Wilyabrup	AU	Australia
703869	Other	AU	Australia
703870	Canberra City Centre	AU	Australia
703871	Braddon	AU	Australia
703872	Parkes	AU	Australia
703873	Belconnen	AU	Australia
703874	Kingston	AU	Australia
703875	Forrest	AU	Australia
703876	Queanbeyan	AU	Australia
703877	Northern Canberra	AU	Australia
703878	Barton	AU	Australia
703879	Narrabundah	AU	Australia
703880	Tuggeranong	AU	Australia
703881	Griffith	AU	Australia
703882	Curtin	AU	Australia
703883	North West Rural Canberra	AU	Australia
703884	Deakin	AU	Australia
703885	Turner	AU	Australia
703886	O'Connor	AU	Australia
703887	Acton	AU	Australia
703888	Dickson	AU	Australia
703889	Lyneham	AU	Australia
703890	Watson	AU	Australia
703891	Yarralumla	AU	Australia
703892	Red Hill	AU	Australia
703893	Woden Valley	AU	Australia
703894	Symonston	AU	Australia
703895	Majura	AU	Australia
704106	Kingscliff	AU	Australia
704107	Casuarina	AU	Australia
704464	Geraldton	AU	Australia
704465	West End	AU	Australia
704466	Beachlands	AU	Australia
704467	Mahomets Flats	AU	Australia
704468	Beresford	AU	Australia
704469	Bluff Point	AU	Australia
704470	Sunset Beach	AU	Australia
704471	Tarcoola Beach	AU	Australia
704472	Mount Tarcoola	AU	Australia
704473	Waggrakine	AU	Australia
704474	Wonthella	AU	Australia
704475	Webberton	AU	Australia
704476	Spalding	AU	Australia
704477	Buller	AU	Australia
704478	Glenfield	AU	Australia
704563	Dampier	AU	Australia
704618	Nowra	AU	Australia
704619	Culburra Beach	AU	Australia
704620	Bomaderry	AU	Australia
704621	Worrigee	AU	Australia
704622	Brundee	AU	Australia
704623	Pyree	AU	Australia
704624	Greenwell Point	AU	Australia
704625	Terara	AU	Australia
704626	Bangalee	AU	Australia
705259	Central Mackay	AU	Australia
705260	North Mackay	AU	Australia
705261	Mackay Harbour	AU	Australia
705262	East Mackay	AU	Australia
705263	South Mackay	AU	Australia
705264	West Mackay	AU	Australia
705265	Mount Pleasant	AU	Australia
705266	Dolphin Heads	AU	Australia
705267	Blacks Beach	AU	Australia
705268	Mackay Slade Point	AU	Australia
705269	Andergrove	AU	Australia
705270	Glenella	AU	Australia
705597	Hawker	AU	Australia
705857	Wagga Wagga	AU	Australia
705858	Ashmont	AU	Australia
705859	Moorong	AU	Australia
705860	East Wagga Wagga	AU	Australia
705861	Gumly Gumly	AU	Australia
705862	Kooringal	AU	Australia
705863	Tolland	AU	Australia
705864	Lake Albert	AU	Australia
705865	Wagga Wagga North	AU	Australia
705866	Glenfield Park	AU	Australia
705867	Cartwrights Hill	AU	Australia
705936	Parkes	AU	Australia
706390	Bowral	AU	Australia
706391	Mittagong	AU	Australia
706392	East Bowral	AU	Australia
706393	Burradoo	AU	Australia
706561	Bunbury	AU	Australia
706562	Gelorup	AU	Australia
706563	North Boyanup	AU	Australia
706564	Peppermint Grove Beach	AU	Australia
706565	Capel	AU	Australia
706566	Stirling Estate	AU	Australia
706567	Dalyellup	AU	Australia
706568	Usher	AU	Australia
706569	College Grove	AU	Australia
706570	Withers	AU	Australia
706571	South Bunbury	AU	Australia
706572	Carey Park	AU	Australia
706573	Davenport	AU	Australia
706574	East Bunbury	AU	Australia
706575	Vittoria	AU	Australia
706576	Pelican Point	AU	Australia
707241	Kununurra	AU	Australia
707442	Kiama	AU	Australia
707443	Jerrara	AU	Australia
707444	Jamberoo	AU	Australia
707445	Kiama Downs	AU	Australia
707615	Barmera	AU	Australia
707683	Taree	AU	Australia
707684	Taree South	AU	Australia
707685	Tinonee	AU	Australia
707686	Wingham	AU	Australia
707687	Cundletown	AU	Australia
707728	Other	AU	Australia
707729	Warrnambool	AU	Australia
707730	Koroit	AU	Australia
707731	Woolsthorpe	AU	Australia
708079	Lakes Entrance	AU	Australia
708080	Swan Reach	AU	Australia
708081	Kalimna	AU	Australia
708082	Lake Bunga	AU	Australia
708168	Ayers Rock	AU	Australia
708169	Other	AU	Australia
708224	Toowoomba City Center	AU	Australia
708225	South Toowoomba	AU	Australia
708226	Wellcamp	AU	Australia
708227	Wilsonton	AU	Australia
708228	East Toowoomba	AU	Australia
708229	Newtown	AU	Australia
708230	Harristown	AU	Australia
708231	Kearneys Spring	AU	Australia
708232	Harlaxton	AU	Australia
708465	Tea Gardens	AU	Australia
708838	Mossman	AU	Australia
708920	Port Fairy	AU	Australia
708921	Codrington / St Helens	AU	Australia
708922	Toolong / Rosebrook	AU	Australia
708923	Tower Hill	AU	Australia
709295	Gladstone	AU	Australia
709296	Beecher	AU	Australia
709297	Kirkwood	AU	Australia
709298	Telina	AU	Australia
709299	Kin Kora	AU	Australia
709300	New Auckland	AU	Australia
709301	Clinton	AU	Australia
709302	Byellee	AU	Australia
709303	Callemondah	AU	Australia
709304	South Trees	AU	Australia
709305	O'connell	AU	Australia
709306	Glen Eden	AU	Australia
709307	West Gladstone	AU	Australia
709308	Barney Point	AU	Australia
709309	Toolooa	AU	Australia
709310	Sun Valley	AU	Australia
709311	South Gladstone	AU	Australia
709417	Macedon	AU	Australia
709418	Mt Macedon	AU	Australia
709447	Albury	AU	Australia
709448	Bowna	AU	Australia
709449	South Albury	AU	Australia
709450	East Albury	AU	Australia
709451	North Albury	AU	Australia
709452	Glenroy	AU	Australia
709453	Lavington	AU	Australia
709454	Thurgoona	AU	Australia
709455	West Albury	AU	Australia
709456	Armidale	AU	Australia
709457	North Hill	AU	Australia
709458	Duval	AU	Australia
709459	Madgwick	AU	Australia
709460	Bona Vista	AU	Australia
709461	South Hill	AU	Australia
709462	Newling	AU	Australia
709463	Commissioners Waters	AU	Australia
709464	Ben Venue	AU	Australia
709492	Merimbula	AU	Australia
709493	Tura Beach	AU	Australia
